File Name,Status
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V1W1/func/sub-PA163_ses-V1W1_task-poke_run-1_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V1W1/func/sub-PA163_ses-V1W1_task-poke_run-1_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V1W1/func/sub-PA163_ses-V1W1_task-poke_run-1_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V2W2/func/sub-PA163_ses-V2W2_task-facesmatching_run-1_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V2W2/func/sub-PA163_ses-V2W2_task-facesmatching_run-1_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V2W2/func/sub-PA163_ses-V2W2_task-facesmatching_run-1_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V2W2/func/sub-PA163_ses-V2W2_task-poke_run-2_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V2W2/func/sub-PA163_ses-V2W2_task-poke_run-2_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V2W2/func/sub-PA163_ses-V2W2_task-poke_run-2_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V2W2/func/sub-PA163_ses-V2W2_task-REST_run-1_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V2W2/func/sub-PA163_ses-V2W2_task-REST_run-1_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V2W2/func/sub-PA163_ses-V2W2_task-REST_run-1_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V2W2/func/sub-PA163_ses-V2W2_task-poke_run-1_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V2W2/func/sub-PA163_ses-V2W2_task-poke_run-1_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V2W2/func/sub-PA163_ses-V2W2_task-poke_run-1_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V2W2/func/sub-PA163_ses-V2W2_task-TOM_run-1_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V2W2/func/sub-PA163_ses-V2W2_task-TOM_run-1_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V2W2/func/sub-PA163_ses-V2W2_task-TOM_run-1_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V2W2/func/sub-PA163_ses-V2W2_task-MOVIE_run-1_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V2W2/func/sub-PA163_ses-V2W2_task-MOVIE_run-1_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA163/ses-V2W2/func/sub-PA163_ses-V2W2_task-MOVIE_run-1_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V1W1/func/sub-PA164_ses-V1W1_task-facesmatching_run-1_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V1W1/func/sub-PA164_ses-V1W1_task-facesmatching_run-1_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V1W1/func/sub-PA164_ses-V1W1_task-facesmatching_run-1_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V1W1/func/sub-PA164_ses-V1W1_task-poke_run-2_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V1W1/func/sub-PA164_ses-V1W1_task-poke_run-2_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V1W1/func/sub-PA164_ses-V1W1_task-poke_run-2_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V1W1/func/sub-PA164_ses-V1W1_task-REST_run-1_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V1W1/func/sub-PA164_ses-V1W1_task-REST_run-1_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V1W1/func/sub-PA164_ses-V1W1_task-REST_run-1_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V1W1/func/sub-PA164_ses-V1W1_task-poke_run-1_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V1W1/func/sub-PA164_ses-V1W1_task-poke_run-1_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V1W1/func/sub-PA164_ses-V1W1_task-poke_run-1_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V1W1/func/sub-PA164_ses-V1W1_task-effort_run-2_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V1W1/func/sub-PA164_ses-V1W1_task-effort_run-2_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V1W1/func/sub-PA164_ses-V1W1_task-effort_run-2_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V1W1/func/sub-PA164_ses-V1W1_task-effort_run-1_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V1W1/func/sub-PA164_ses-V1W1_task-effort_run-1_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V1W1/func/sub-PA164_ses-V1W1_task-effort_run-1_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V3W3/func/sub-PA164_ses-V3W3_task-poke_run-2_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V3W3/func/sub-PA164_ses-V3W3_task-poke_run-2_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V3W3/func/sub-PA164_ses-V3W3_task-poke_run-2_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V3W3/func/sub-PA164_ses-V3W3_task-poke_run-1_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V3W3/func/sub-PA164_ses-V3W3_task-poke_run-1_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V3W3/func/sub-PA164_ses-V3W3_task-poke_run-1_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V3W3/func/sub-PA164_ses-V3W3_task-REST_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V3W3/func/sub-PA164_ses-V3W3_task-REST_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V3W3/func/sub-PA164_ses-V3W3_task-REST_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V3W3/func/sub-PA164_ses-V3W3_task-facesmatching_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V3W3/func/sub-PA164_ses-V3W3_task-facesmatching_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V3W3/func/sub-PA164_ses-V3W3_task-facesmatching_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V3W3/func/sub-PA164_ses-V3W3_task-ovalfamily_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V3W3/func/sub-PA164_ses-V3W3_task-ovalfamily_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V3W3/func/sub-PA164_ses-V3W3_task-ovalfamily_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V2W2/func/sub-PA164_ses-V2W2_task-facesmatching_run-1_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V2W2/func/sub-PA164_ses-V2W2_task-facesmatching_run-1_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V2W2/func/sub-PA164_ses-V2W2_task-facesmatching_run-1_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V2W2/func/sub-PA164_ses-V2W2_task-poke_run-2_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V2W2/func/sub-PA164_ses-V2W2_task-poke_run-2_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V2W2/func/sub-PA164_ses-V2W2_task-poke_run-2_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V2W2/func/sub-PA164_ses-V2W2_task-REST_run-1_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V2W2/func/sub-PA164_ses-V2W2_task-REST_run-1_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V2W2/func/sub-PA164_ses-V2W2_task-REST_run-1_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V2W2/func/sub-PA164_ses-V2W2_task-poke_run-1_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V2W2/func/sub-PA164_ses-V2W2_task-poke_run-1_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V2W2/func/sub-PA164_ses-V2W2_task-poke_run-1_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V2W2/func/sub-PA164_ses-V2W2_task-TOM_run-1_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V2W2/func/sub-PA164_ses-V2W2_task-TOM_run-1_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V2W2/func/sub-PA164_ses-V2W2_task-TOM_run-1_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V2W2/func/sub-PA164_ses-V2W2_task-MOVIE_run-1_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V2W2/func/sub-PA164_ses-V2W2_task-MOVIE_run-1_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA164/ses-V2W2/func/sub-PA164_ses-V2W2_task-MOVIE_run-1_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA165/ses-V1W1/func/sub-PA165_ses-V1W1_task-facesmatching_run-1_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA165/ses-V1W1/func/sub-PA165_ses-V1W1_task-facesmatching_run-1_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA165/ses-V1W1/func/sub-PA165_ses-V1W1_task-facesmatching_run-1_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA165/ses-V1W1/func/sub-PA165_ses-V1W1_task-poke_run-2_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA165/ses-V1W1/func/sub-PA165_ses-V1W1_task-poke_run-2_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA165/ses-V1W1/func/sub-PA165_ses-V1W1_task-poke_run-2_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA165/ses-V1W1/func/sub-PA165_ses-V1W1_task-REST_run-1_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA165/ses-V1W1/func/sub-PA165_ses-V1W1_task-REST_run-1_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA165/ses-V1W1/func/sub-PA165_ses-V1W1_task-REST_run-1_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA165/ses-V1W1/func/sub-PA165_ses-V1W1_task-poke_run-1_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA165/ses-V1W1/func/sub-PA165_ses-V1W1_task-poke_run-1_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA165/ses-V1W1/func/sub-PA165_ses-V1W1_task-poke_run-1_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA165/ses-V1W1/func/sub-PA165_ses-V1W1_task-effort_run-2_space-MNI152NLin2009cAsym_desc-head_bold.nii.gz,0.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA165/ses-V1W1/func/sub-PA165_ses-V1W1_task-effort_run-2_space-MNI152NLin2009cAsym_reg-noGSR_desc-preproc_bold.nii.gz,1.0 needs updating
/ocean/projects/med220004p/trogers1/vannucci/all_runs/scripts/outputs/ANTS_FSL_noBBR_lenient/output/pipeline_cpac_fmriprep-options/sub-PA165/ses-V1W1/func/sub-PA165_ses-V1W1_task-effort_run-2_space-MNI152NLin2009cAsym_reg-GSR_desc-preproc_bold.nii.gz,1.0 needs updating
